intreno;butxt;xauthgrp;syst_num;status;objname;tipob;validfrom;validto;priznas;region;bezei;home_city;city;zzcitydistr;city2;region_city;street;num;vidpr;zz_vidpr;zz_spost;zz_peref;zz_dnperp;zz_doperp;currtxt;elorgst_text;blktx;grpodr;vsp_num;vsp_name;statisp;curpriz;podrvalfrom;podrvalto;zz_objcat;zzelorgst_text;orgunit_text;blkid_easup_txt;statusesq;zz_priznas;segmentt;subsegmentt;irrate_ch;elorgst;grpodr_;usgfunction;xmusgfunction;zz_prport;zz_prpl;k4_koef_ch;first_line_house;posnr;bukrs;objnr;zz_klasz;objnr_ao;factusing;branc;segment;obsh_plosh;osnov_plosh;vspom_plosh;proch_plosh;plosh_v_ar;neis_plosh;osn_obsh;vspom_obsh;org_pm;teh_pm;balans_v;ostat_v;rinoch_v;arend_st;no_nds_st;nds;obespech;val_arend_st;val_no_nds_st;val_nds;perem_ap;obespech_z;schet_podr;vspplp;vspshch;obespech_p;schet_zdn;neis_square;orgunit;blkid_easup;orgunit_square;quan;irrate;k4_koef;zz_lattitude;zz_longitude;ctl_action;ctl_validfrom;ctl_validto;ctl_pa_loading;archive_name;file_name;ctl_loading
IB00100000146;Уральский банк;Башкирское отд. №8598;1600/1/91;В пользовании;ДО № 8598/0254;Здание/помещение  (нежилое);2007-01-01;9999-12-31;СМ- сельская местность;02;Респ Башкортостан;р-н Дуванский;;;с Рухтино;;ул Мира;зд40;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Объекты в плане следующих лет;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0254;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000091;05;I000000000000000828496;06;8598;06;12.0000;12.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.089888;0.089888;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;12.0000;1;0.0000;0.0000;12.0000;0;0.0000;10279633;38;12.0000;1.0000;0.00;1.0000000000;55.457850;58.376176;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000149;Уральский банк;Башкирское отд. №8598;1600/1/94;В пользовании;ДО № 8598/0289;Здание/помещение  (нежилое);2011-08-01;9999-12-31;СМ- сельская местность;02;Респ Башкортостан;р-н Салаватский;;;с Аркаулово;;ул Салавата Юлаева;зд3;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Объекты в плане следующих лет;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0289;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000094;04;I000000000000000829015;06;8598;06;19.8000;19.8000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.215785;0.176873;0.038910;0.000000;0.000000;0.000000;0.000000;0.000000;19.8000;1;0.0000;0.0000;19.8000;0;0.0000;10279649;38;19.8000;1.0000;0.00;1.0000000000;55.400463;57.928333;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000152;Уральский банк;Башкирское отд. №8598;1600/1/97;В пользовании;ДО № 8598/0427;Здание/помещение  (нежилое);1996-09-08;9999-12-31;СМ- сельская местность;02;Респ Башкортостан;р-н Уфимский;;;с Миловка;;ул Михайлова;3;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0427;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000097;05;I000000000000000830359;06;8598;06;27.1000;27.1000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.412869;0.344058;0.068810;0.000000;0.000000;0.000000;0.000000;0.000000;27.1000;1;0.0000;0.0000;27.1000;0;0.0000;10280470;38;27.1000;1.0000;0.00;1.0000000000;54.778064;55.838406;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000153;Уральский банк;Башкирское отд. №8598;1600/1/98;В пользовании;ДО № 8598/0424;Здание/помещение  (нежилое);2001-09-25;9999-12-31;СМ- сельская местность;02;Респ Башкортостан;р-н Уфимский;;;с Октябрьский;;ул Совхозная;зд11;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0424;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000098;05;I000000000000000830351;06;8598;06;21.6000;21.6000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.295463;0.246219;0.049240;0.000000;0.000000;0.000000;0.000000;0.000000;21.6000;1;0.0000;0.0000;21.6000;0;0.0000;10280467;38;21.6000;1.0000;0.00;1.0000000000;54.757547;55.475561;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000154;Уральский банк;Башкирское отд. №8598;1600/1/99;В пользовании;ДО № 8598/0423;Здание/помещение  (нежилое);1996-09-08;9999-12-31;СМ- сельская местность;02;Респ Башкортостан;р-н Уфимский;;;с Дмитриевка;;ул Советская;зд9;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0423;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000099;05;I000000000000000830347;06;8598;06;15.6000;15.6000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.438269;0.365224;0.073040;0.000000;0.000000;0.000000;0.000000;0.000000;15.6000;1;0.0000;0.0000;15.6000;0;0.0000;10280466;38;15.6000;1.0000;0.00;1.0000000000;54.811493;55.799468;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000162;Уральский банк;Башкирское отд. №8598;1600/1/103;В пользовании;ДО № 8598/0174;Здание/помещение  (нежилое);2012-01-01;9999-12-31;М – город с населением >=1000 тыс. жителей;02;Респ Башкортостан;;г Уфа;;;;ул Тукаева;46;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Объекты в плане следующих лет;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0174;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000103;02;I000000000000000830815;06;8598;06;13.6000;13.6000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.572713;1.572713;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;13.6000;1;0.0000;0.0000;13.6000;0;0.0000;10279632;38;13.6000;1.0000;0.00;1.0000000000;54.716741;55.940896;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000167;Уральский банк;Башкирское отд. №8598;1600/1/108;В пользовании;ДО № 8598/0190;Здание/помещение  (нежилое);2006-02-23;9999-12-31;М – город с населением >=1000 тыс. жителей;02;Респ Башкортостан;;г Уфа;;;;ул Первомайская;33;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Переформатирование завершено;2023-02-15;2023-09-11;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Специализированный доп. офис № 8598/0190;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000108;02;I000000000000000830828;06;8598;06;293.3000;293.3000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.660386;0.541300;0.119090;0.000000;0.000000;0.000000;0.000000;0.000000;18.3313;1;0.0000;0.0000;18.3313;0;0.0000;10108744;38;293.3000;16.0000;0.00;1.0000000000;54.816307;56.080065;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000174;Уральский банк;Башкирское отд. №8598;1600/1/115;В пользовании;ДО № 8598/0270;Здание/помещение  (нежилое);2008-04-01;9999-12-31;СМ- сельская местность;02;Респ Башкортостан;р-н Мечетлинский;;;с Большая Ока;;ул Мира;41;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Не планируется переформатирование;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Спец по обслуж физ лиц ДО №8598/0270;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000115;02;I000000000000000828747;06;8598;06;32.7000;32.7000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.178803;0.146560;0.032240;0.000000;0.000000;0.000000;0.000000;0.000000;32.7000;1;0.0000;0.0000;32.7000;0;0.0000;10279639;38;32.7000;1.0000;0.00;1.0000000000;56.077993;58.194746;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000192;Среднерусский банк;Калужское отд. №8608;4000/1/70;В пользовании;ДО №8608/0122;Здание/помещение  (нежилое);2009-08-03;9999-12-31;С – город с населением >=100 и <500;40;обл Калужская;;г Калуга;;;;ул Ленина;25;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2023-09-01;2023-12-01;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8608/0122;Сеть продаж;Используется;03;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100000070;03;I000000000000000832279;06;8608;06;326.2000;326.2000;0.0000;0.0000;1.1000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.865200;0.865200;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;46.6000;1;0.0000;0.0000;46.4429;0;0.0000;10035438;38;325.1000;7.0000;0.00;1.0000000000;54.528282;36.274318;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000195;Среднерусский банк;Калужское отд. №8608;4000/1/73;В пользовании;ДО №8608/0112;Здание/помещение  (нежилое);2011-03-01;9999-12-31;С – город с населением >=100 и <500;40;обл Калужская;;г Калуга;;;;ул Фридриха Энгельса;91;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2020-05-05;2020-07-15;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Дополнительный офис № 8608/0112;Сеть продаж;Используется;03;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;4000;IB40000000000100000073;02;I000000000000000832250;06;8608;06;205.0000;392.9000;0.0000;0.0000;0.0000;0.0000;191.6585;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.700000;0.666667;0.033330;0.000000;0.000000;0.000000;0.000000;0.000000;18.6364;1;0.0000;0.0000;18.4167;0;0.0000;10036719;38;110.5000;6.0000;0.00;1.0000000000;54.507240;36.278983;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000216;Уральский банк;Свердловское отд. №7003;1600/1/138;В пользовании;ДО №7003/0847;Здание/помещение  (нежилое);2005-05-16;9999-12-31;Д – город с населением <100 тыс. жителей;66;обл Свердловская;;г Краснотурьинск;;;;ул Ленина;15;Аренда (гос. соб-ть);04;Договор аренды (субаренды);Переформатирование завершено;2013-12-09;2014-06-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;СОФЛДО №7003/0847;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000138;04;I000000000000000832351;06;7003;06;179.1000;179.1000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.509674;0.417765;0.091910;0.000000;0.000000;0.000000;0.000000;0.000000;16.2818;1;0.0000;0.0000;16.2818;0;0.0000;10205317;38;179.1000;11.0000;0.00;1.0000000000;59.764043;60.187796;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100000223;Уральский банк;Челябинское отд. №8597;1600/1/145;В пользовании;ДО №8597/0450;Здание/помещение  (нежилое);2004-06-01;9999-12-31;Д – город с населением <100 тыс. жителей;74;обл Челябинская;;г Троицк;;;;ул им. Ю.А. Гагарина;98А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);Переформатирование завершено;2026-07-01;2026-11-27;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: Базовое подразделение;Специализированный доп.офис №8597/0450;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100000145;04;I000000000000000831233;06;8597;06;196.2600;196.2600;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.610000;0.508333;0.101670;0.000000;0.000000;0.000000;0.000000;0.000000;15.0969;1;0.0000;0.0000;15.0969;0;0.0000;10203415;38;196.2600;13.0000;0.00;1.0000000000;54.083704;61.581917;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
